eid,date,readtype,howlong
e33002,2019/10/02,a book,8
e33012,2019/10/03,news,5
e33021,2019/10/04,a book,10
e33030,2019/10/05,news,18
e33038,2019/10/06,news,5
e33047,2019/10/07,news,53
e33056,2019/10/08,social media,13
e33065,2019/10/09,news,47
e33072,2019/10/10,social media,42
e33081,2019/10/11,social media,36
e33091,2019/10/12,social media,41
e33098,2019/10/13,social media,50
e33107,2019/10/14,social media,38
e33116,2019/10/15,news,48
e33123,2019/10/16,news,40
e33131,2019/10/17,social media,48
e33140,2019/10/18,a book,25
e33150,2019/10/19,news,30
e33159,2019/10/20,social media,12
e33167,2019/10/21,social media,9
e33175,2019/10/22,a book,21
e33183,2019/10/23,a book,27
e33192,2019/10/24,a book,55
e33200,2019/10/25,social media,37
e33209,2019/10/26,a book,20
e33219,2019/10/27,social media,37
e33228,2019/10/28,a book,55
e33236,2019/10/29,a book,35
e33245,2019/10/30,news,51
e33254,2019/10/31,a book,39
e33263,2019/11/01,social media,45
e33272,2019/11/02,news,29
e33281,2019/11/03,social media,30
e33290,2019/11/04,a book,47
e33298,2019/11/05,social media,32
e33306,2019/11/06,a book,52
e33316,2019/11/07,news,8
e33325,2019/11/08,social media,29
e33334,2019/11/09,social media,27
e33342,2019/11/10,a book,8
e33351,2019/11/11,social media,36
e33359,2019/11/12,social media,17
e33369,2019/11/13,a book,49
e33378,2019/11/14,news,29
e33386,2019/11/15,a book,42
e33395,2019/11/16,a book,7
e33404,2019/11/17,a book,43
e33414,2019/11/18,a book,12
e33423,2019/11/19,social media,52
e33432,2019/11/20,social media,50
e33440,2019/11/21,a book,29
e33448,2019/11/22,a book,19
e33454,2019/11/23,a book,13
e33462,2019/11/24,social media,11
e33471,2019/11/25,a book,17
e33479,2019/11/26,a book,43
e33488,2019/11/27,social media,29
e33496,2019/11/28,news,7
e33504,2019/11/29,a book,25
e33514,2019/11/30,social media,9
e33522,2019/12/01,news,21
e33530,2019/12/02,social media,16
e33539,2019/12/03,news,20
e33546,2019/12/04,social media,24
e33556,2019/12/05,news,43
e33565,2019/12/06,a book,35
e33573,2019/12/07,a book,30
e33582,2019/12/08,a book,15
e33590,2019/12/09,news,39
e33600,2019/12/10,social media,33
e33608,2019/12/11,news,32
e33616,2019/12/12,news,18
e33624,2019/12/13,a book,30
e33632,2019/12/14,social media,11
e33641,2019/12/15,a book,42
e33650,2019/12/16,a book,5
e33658,2019/12/17,news,7
e33666,2019/12/18,a book,33
e33674,2019/12/19,a book,40
e33683,2019/12/20,news,39
e33692,2019/12/21,a book,13
e33702,2019/12/22,news,18
e33712,2019/12/23,social media,50
e33721,2019/12/24,a book,17
e33730,2019/12/25,social media,34
e33739,2019/12/26,news,8
e33749,2019/12/27,social media,9
e33758,2019/12/28,news,27
e33766,2019/12/29,social media,33
e33772,2019/12/30,social media,34
e33781,2019/12/31,a book,39
e33783,2020/01/01,social media,29
e34014,2020/01/01,social media,30
e34024,2020/01/02,a book,9
e34033,2020/01/03,social media,31
e34042,2020/01/04,news,51
e34051,2020/01/05,a book,17
e34059,2020/01/06,a book,25
e34066,2020/01/07,news,37
e34075,2020/01/08,news,8
e34083,2020/01/09,news,11
e34092,2020/01/10,a book,21
e34102,2020/01/11,social media,28
e34110,2020/01/12,a book,35
e34119,2020/01/13,news,47
e34128,2020/01/14,a book,27
e34136,2020/01/15,social media,44
e34144,2020/01/16,a book,46
e34154,2020/01/17,news,40
e34163,2020/01/18,news,25
e34173,2020/01/19,social media,37
e34183,2020/01/20,news,34
e34192,2020/01/21,a book,51
e34200,2020/01/22,a book,13
e34209,2020/01/23,a book,30
e34218,2020/01/24,a book,28
e34228,2020/01/25,social media,37
e34238,2020/01/26,social media,55
e34246,2020/01/27,a book,32
e34256,2020/01/28,news,41
e34266,2020/01/29,news,22
e34275,2020/01/30,a book,43
e34284,2020/01/31,social media,27
e34293,2020/02/01,news,44
e34303,2020/02/02,a book,41
e34312,2020/02/03,social media,55
e34322,2020/02/04,a book,48
e34330,2020/02/05,news,38
e34339,2020/02/06,social media,26
e34349,2020/02/07,news,42
e34359,2020/02/08,social media,24
e34368,2020/02/09,a book,40
e34377,2020/02/10,social media,33
e34385,2020/02/11,social media,15
e34394,2020/02/12,social media,19
e34403,2020/02/13,a book,20
e34410,2020/02/14,a book,17
e34420,2020/02/15,a book,18
e34428,2020/02/16,news,37
e34437,2020/02/17,a book,38
e34446,2020/02/18,social media,26
e34455,2020/02/19,social media,37
e34464,2020/02/20,news,37
e34473,2020/02/21,a book,6
e34482,2020/02/22,news,44
e34490,2020/02/23,news,30
e34499,2020/02/24,news,12
e34506,2020/02/25,social media,14
e34516,2020/02/26,social media,32
e34526,2020/02/27,social media,25
e34534,2020/02/28,news,55
e34542,2020/02/29,a book,12
e34552,2020/03/01,a book,34
e34561,2020/03/02,a book,54
e34570,2020/03/03,news,13
e34577,2020/03/04,social media,16
e34585,2020/03/05,social media,31
e34595,2020/03/06,a book,32
e34604,2020/03/07,a book,18
e34613,2020/03/08,a book,26
e34622,2020/03/09,news,21
e34631,2020/03/10,news,51
e34639,2020/03/11,news,55
e34648,2020/03/12,news,51
e34656,2020/03/13,news,45
e34665,2020/03/14,a book,34
e34674,2020/03/15,news,51
e34682,2020/03/16,a book,15
e34689,2020/03/17,a book,5
e34699,2020/03/18,social media,32
e34708,2020/03/19,a book,17
e34716,2020/03/20,news,12
e34725,2020/03/21,news,20
e34734,2020/03/22,social media,17
e34742,2020/03/23,a book,13
e34752,2020/03/24,social media,16
e34761,2020/03/25,social media,45
e34769,2020/03/26,social media,54
e34777,2020/03/27,social media,41
e34786,2020/03/28,social media,7
e34795,2020/03/29,a book,52
e34804,2020/03/30,a book,23
e34811,2020/03/31,a book,30
e34819,2020/04/01,social media,34
e34828,2020/04/02,a book,46
e34836,2020/04/03,news,46
e34845,2020/04/04,social media,30
e34854,2020/04/05,news,35
e34863,2020/04/06,news,19
e34872,2020/04/07,news,49
e34880,2020/04/08,a book,50
e34888,2020/04/09,social media,13
e34897,2020/04/10,social media,24
e34905,2020/04/11,news,14
e34913,2020/04/12,social media,52
e34922,2020/04/13,a book,9
e34930,2020/04/14,a book,40
e34938,2020/04/15,social media,19
e34947,2020/04/16,a book,24
e34955,2020/04/17,social media,50
e34964,2020/04/18,news,26
e34973,2020/04/19,social media,51
e34982,2020/04/20,news,52
e34990,2020/04/21,a book,41
e34998,2020/04/22,news,15
e35007,2020/04/23,social media,41
e35015,2020/04/24,a book,17
e35024,2020/04/25,social media,29
e35032,2020/04/26,a book,10
e35041,2020/04/27,news,5
e35050,2020/04/28,news,28
e35060,2020/04/29,social media,40
e35068,2020/04/30,a book,48
e35076,2020/05/01,a book,23
e35083,2020/05/02,social media,24
e35090,2020/05/03,a book,38
e35097,2020/05/04,social media,30
e35106,2020/05/05,a book,20
e35115,2020/05/06,a book,6
e35124,2020/05/07,a book,48
e35131,2020/05/08,news,43
e35138,2020/05/09,a book,22
e35146,2020/05/10,news,53
e35152,2020/05/11,news,31
e35161,2020/05/12,news,50
e35168,2020/05/13,a book,19
e35175,2020/05/14,a book,16
e35185,2020/05/15,a book,16
e35194,2020/05/16,news,25
e35203,2020/05/17,social media,32
e35212,2020/05/18,social media,54
e35220,2020/05/19,a book,44
e35228,2020/05/20,social media,42
e35238,2020/05/21,social media,53
e35246,2020/05/22,social media,55
e35255,2020/05/23,news,14
e35265,2020/05/24,a book,40
e35275,2020/05/25,news,30
e35284,2020/05/26,social media,7
e35292,2020/05/27,news,50
e35299,2020/05/28,a book,16
e35307,2020/05/29,a book,28
e35317,2020/05/30,news,11
e35326,2020/05/31,social media,42
e35334,2020/06/01,news,44
e35343,2020/06/02,a book,30
e35352,2020/06/03,social media,7
e35362,2020/06/04,social media,14
e35369,2020/06/05,news,18
e35377,2020/06/06,news,32
e35385,2020/06/07,news,55
e35394,2020/06/08,news,33
e35403,2020/06/09,social media,8
e35412,2020/06/10,a book,40
e35422,2020/06/11,social media,42
e35432,2020/06/12,a book,38
e35441,2020/06/13,news,12
e35449,2020/06/14,social media,29
e35457,2020/06/15,a book,43
e35466,2020/06/16,news,36
e35474,2020/06/17,news,39
e35482,2020/06/18,news,53
e35490,2020/06/19,social media,26
e35498,2020/06/20,social media,35
e35506,2020/06/21,social media,31
e35514,2020/06/22,news,8
e35522,2020/06/23,news,51
e35530,2020/06/24,news,23
e35540,2020/06/25,social media,36
e35549,2020/06/26,a book,47
e35558,2020/06/27,news,40
e35568,2020/06/28,a book,7
e35578,2020/06/29,social media,50
e35587,2020/06/30,a book,33
e35594,2020/07/01,social media,23
e35602,2020/07/02,social media,51
e35611,2020/07/03,social media,30
e35617,2020/07/04,social media,23
e35626,2020/07/05,a book,39
e35633,2020/07/06,a book,24
e35641,2020/07/07,a book,35
e35649,2020/07/08,social media,55
e35657,2020/07/09,social media,28
e35667,2020/07/10,social media,9
e35675,2020/07/11,news,30
e35684,2020/07/12,news,35
e35691,2020/07/13,a book,18
e35699,2020/07/14,social media,48
e35708,2020/07/15,news,43
e35716,2020/07/16,news,13
e35724,2020/07/17,news,8
e35734,2020/07/18,a book,43
e35743,2020/07/19,news,34
e35751,2020/07/20,social media,32
e35761,2020/07/21,news,45
e35769,2020/07/22,a book,13
e35778,2020/07/23,social media,15
e35787,2020/07/24,news,6
e35797,2020/07/25,social media,5
e35805,2020/07/26,news,23
e35813,2020/07/27,social media,45
e35821,2020/07/28,social media,36
e35830,2020/07/29,news,49
e35838,2020/07/30,news,30
e35847,2020/07/31,a book,51
e35854,2020/08/01,news,51
e35861,2020/08/02,news,36
e35871,2020/08/03,social media,17
e35879,2020/08/04,social media,21
e35887,2020/08/05,a book,47
e35895,2020/08/06,news,45
e35904,2020/08/07,a book,27
e35913,2020/08/08,social media,12
e35921,2020/08/09,a book,20
e35930,2020/08/10,news,42
e35938,2020/08/11,a book,11
e35948,2020/08/12,social media,54
e35954,2020/08/13,a book,14
e35962,2020/08/14,news,30
e35970,2020/08/15,a book,54
e35979,2020/08/16,social media,25
e35987,2020/08/17,social media,30
e35996,2020/08/18,news,45
e36004,2020/08/19,a book,34
e36013,2020/08/20,a book,34
e36022,2020/08/21,social media,26
e36031,2020/08/22,social media,51
e36040,2020/08/23,social media,15
e36048,2020/08/24,social media,28
e36058,2020/08/25,social media,24
e36065,2020/08/26,a book,31
e36074,2020/08/27,social media,35
e36084,2020/08/28,a book,55
e36091,2020/08/29,a book,12
e36100,2020/08/30,social media,42
e36109,2020/08/31,social media,44
e36117,2020/09/01,social media,25
e36127,2020/09/02,social media,21
e36135,2020/09/03,news,27
e36144,2020/09/04,social media,19
e36152,2020/09/05,social media,6
e36162,2020/09/06,social media,36
e36171,2020/09/07,social media,45
e36181,2020/09/08,a book,42
e36189,2020/09/09,news,15
e36198,2020/09/10,news,49
e36208,2020/09/11,social media,33
e36215,2020/09/12,news,39
e36224,2020/09/13,news,54
e36232,2020/09/14,news,55
e36240,2020/09/15,news,17
e36249,2020/09/16,news,31
e36257,2020/09/17,news,21
e36265,2020/09/18,a book,32
e36274,2020/09/19,social media,42
e36283,2020/09/20,a book,6
e36291,2020/09/21,a book,12
e36299,2020/09/22,news,39
e36308,2020/09/23,social media,19
e36317,2020/09/24,a book,54
e36326,2020/09/25,a book,14
e36335,2020/09/26,news,40
e36345,2020/09/27,social media,50
e36354,2020/09/28,a book,19
e36362,2020/09/29,a book,50
e36371,2020/09/30,a book,38
e36380,2020/10/01,social media,28
e36389,2020/10/02,a book,53
e36396,2020/10/03,social media,24
e36404,2020/10/04,news,21
e36411,2020/10/05,a book,13
e36421,2020/10/06,news,27
e36429,2020/10/07,social media,46
e36437,2020/10/08,a book,25
e36445,2020/10/09,social media,12
e36454,2020/10/10,a book,21
e36464,2020/10/11,news,31
e36474,2020/10/12,news,39
e36482,2020/10/13,social media,37
e36491,2020/10/14,social media,41
e36501,2020/10/15,news,49
e36509,2020/10/16,news,14
e36519,2020/10/17,a book,9
e36527,2020/10/18,social media,13
e36537,2020/10/19,social media,30
e36545,2020/10/20,a book,22
e36555,2020/10/21,news,11
e36565,2020/10/22,news,33
e36574,2020/10/23,a book,26
e36584,2020/10/24,news,10
e36592,2020/10/25,a book,24
e36602,2020/10/26,a book,40
e36611,2020/10/27,social media,36
e36619,2020/10/28,news,54
e36628,2020/10/29,social media,42
e36637,2020/10/30,social media,38
e36646,2020/10/31,news,50
e36655,2020/11/01,social media,6
e36664,2020/11/02,social media,11
e36674,2020/11/03,social media,35
e36684,2020/11/04,social media,37
e36693,2020/11/05,news,10
e36701,2020/11/06,social media,40
e36711,2020/11/07,a book,14
e36720,2020/11/08,news,15
e36729,2020/11/09,news,53
e36738,2020/11/10,a book,28
e36747,2020/11/11,social media,33
e36755,2020/11/12,news,15
e36762,2020/11/13,news,20
e36771,2020/11/14,a book,22
e36781,2020/11/15,news,10
e36790,2020/11/16,a book,15
e36799,2020/11/17,news,25
e36807,2020/11/18,a book,15
e36816,2020/11/19,social media,41
e36824,2020/11/20,social media,42
e36833,2020/11/21,news,28
e36843,2020/11/22,social media,20
e36852,2020/11/23,news,13
e36861,2020/11/24,social media,12
e36869,2020/11/25,a book,38
e36877,2020/11/26,a book,41
e36887,2020/11/27,social media,32
e36896,2020/11/28,news,5
e36905,2020/11/29,news,53
e36914,2020/11/30,news,45
e36923,2020/12/01,news,40
e36932,2020/12/02,social media,28
e36941,2020/12/03,social media,47
e36951,2020/12/04,social media,50
e36961,2020/12/05,social media,51
e36969,2020/12/06,social media,24
e36978,2020/12/07,a book,52
e36987,2020/12/08,social media,35
e36996,2020/12/09,a book,42
e37005,2020/12/10,news,40
e37015,2020/12/11,social media,19
e37022,2020/12/12,social media,52
e37031,2020/12/13,social media,13
e37040,2020/12/14,a book,9
e37049,2020/12/15,a book,26
e37057,2020/12/16,news,10
e37064,2020/12/17,social media,33
e37073,2020/12/18,news,6
e37081,2020/12/19,news,22
e37090,2020/12/20,social media,52
e37099,2020/12/21,news,48
e37108,2020/12/22,social media,12
e37118,2020/12/23,news,47
e37127,2020/12/24,social media,18
e37135,2020/12/25,social media,48
e37144,2020/12/26,news,15
e37152,2020/12/27,news,5
e37161,2020/12/28,a book,52
e37170,2020/12/29,social media,25
e37178,2020/12/30,news,41
e37187,2020/12/31,social media,38
e37401,2021/01/01,news,46
e37408,2021/01/02,social media,39
e37416,2021/01/03,a book,54
e37424,2021/01/04,social media,46
e37433,2021/01/05,news,36
e37442,2021/01/06,a book,38
e37449,2021/01/07,news,14
e37457,2021/01/08,a book,55
e37466,2021/01/09,social media,53
e37474,2021/01/10,social media,8
e37482,2021/01/11,social media,24
e37489,2021/01/12,news,47
e37497,2021/01/13,social media,7
e37505,2021/01/14,a book,18
e37513,2021/01/15,social media,38
e37521,2021/01/16,social media,39
e37529,2021/01/17,news,34
e37539,2021/01/18,news,51
e37547,2021/01/19,a book,23
e37555,2021/01/20,news,9
e37563,2021/01/21,news,38
e37572,2021/01/22,social media,9
e37581,2021/01/23,a book,10
e37590,2021/01/24,a book,23
e37597,2021/01/25,social media,18
e37606,2021/01/26,news,47
e37614,2021/01/27,social media,36
e37624,2021/01/28,social media,12
e37633,2021/01/29,news,54
e37643,2021/01/30,a book,18
e37651,2021/01/31,news,15
e37657,2021/02/01,a book,24
e37666,2021/02/02,social media,38
e37675,2021/02/03,news,50
e37683,2021/02/04,news,17
e37692,2021/02/05,news,29
e37701,2021/02/06,news,35
e37710,2021/02/07,social media,18
e37720,2021/02/08,news,29
e37730,2021/02/09,news,12
e37738,2021/02/10,a book,12
e37745,2021/02/11,news,55
e37752,2021/02/12,news,46
e37761,2021/02/13,a book,29
e37769,2021/02/14,news,5
e37778,2021/02/15,social media,46
e37786,2021/02/16,news,17
e37795,2021/02/17,a book,50
e37804,2021/02/18,a book,48
e37812,2021/02/19,social media,24
e37819,2021/02/20,a book,18
e37827,2021/02/21,a book,27
e37836,2021/02/22,a book,21
e37845,2021/02/23,social media,39
e37854,2021/02/24,news,35
e37862,2021/02/25,social media,34
e37872,2021/02/26,social media,42
e37881,2021/02/27,social media,37
e37890,2021/02/28,social media,40
e37898,2021/03/01,social media,52
e37907,2021/03/02,news,10
e37916,2021/03/03,social media,27
e37923,2021/03/04,a book,5
e37931,2021/03/05,news,5
e37940,2021/03/06,social media,8
e37948,2021/03/07,social media,23
e37957,2021/03/08,a book,7
e37967,2021/03/09,a book,44
e37976,2021/03/10,social media,41
e37985,2021/03/11,a book,36
e37994,2021/03/12,news,33
e38002,2021/03/13,social media,17
e38011,2021/03/14,social media,7
e38018,2021/03/15,news,18
e38025,2021/03/16,a book,29
e38032,2021/03/17,a book,39
e38039,2021/03/18,news,28
e38047,2021/03/19,social media,40
e38056,2021/03/20,a book,19
e38064,2021/03/21,news,46
e38073,2021/03/22,a book,48
e38082,2021/03/23,news,33
e38091,2021/03/24,a book,18
e38100,2021/03/25,social media,26
e38107,2021/03/26,a book,18
e38113,2021/03/27,a book,20
e38121,2021/03/28,a book,25
e38131,2021/03/29,news,44
e38140,2021/03/30,social media,11
e38147,2021/03/31,news,51
e38157,2021/04/01,a book,5
e38166,2021/04/02,news,13
e38174,2021/04/03,social media,35
e38183,2021/04/04,news,32
e38192,2021/04/05,social media,24
e38200,2021/04/06,a book,19
e38209,2021/04/07,a book,27
e38218,2021/04/08,news,26
e38227,2021/04/09,a book,31
e38235,2021/04/10,a book,37
e38243,2021/04/11,news,41
e38251,2021/04/12,news,6
e38260,2021/04/13,social media,34
e38268,2021/04/14,social media,16
e38276,2021/04/15,social media,40
e38285,2021/04/16,a book,16
e38295,2021/04/17,social media,15
e38304,2021/04/18,social media,16
e38313,2021/04/19,social media,15
e38320,2021/04/20,social media,29
e38329,2021/04/21,news,10
e38337,2021/04/22,a book,12
e38347,2021/04/23,a book,35
e38355,2021/04/24,social media,54
e38363,2021/04/25,social media,41
e38372,2021/04/26,a book,43
e38381,2021/04/27,a book,51
e38390,2021/04/28,social media,32
e38400,2021/04/29,social media,6
e38410,2021/04/30,a book,30
e38419,2021/05/01,a book,42
e38427,2021/05/02,a book,34
e38435,2021/05/03,news,18
e38444,2021/05/04,news,15
e38453,2021/05/05,social media,41
e38463,2021/05/06,a book,7
e38473,2021/05/07,news,43
e38482,2021/05/08,a book,50
e38492,2021/05/09,news,29
e38500,2021/05/10,a book,42
e38509,2021/05/11,social media,35
e38518,2021/05/12,social media,12
e38528,2021/05/13,news,46
e38535,2021/05/14,news,51
e38543,2021/05/15,social media,37
e38553,2021/05/16,news,47
e38562,2021/05/17,news,7
e38571,2021/05/18,a book,36
e38580,2021/05/19,a book,16
e38590,2021/05/20,a book,37
e38598,2021/05/21,news,8
e38607,2021/05/22,social media,47
e38615,2021/05/23,a book,30
e38624,2021/05/24,news,40
e38634,2021/05/25,news,20
e38642,2021/05/26,a book,20
e38651,2021/05/27,social media,54
e38659,2021/05/28,news,39
e38668,2021/05/29,news,52
e38677,2021/05/30,news,36
e38686,2021/05/31,news,47
e38694,2021/06/01,news,43
e38703,2021/06/02,news,46
e38712,2021/06/03,social media,22
e38722,2021/06/04,social media,11
e38730,2021/06/05,social media,50
e38739,2021/06/06,a book,27
e38747,2021/06/07,news,54
e38756,2021/06/08,social media,9
e38766,2021/06/09,news,38
e38775,2021/06/10,social media,48
e38785,2021/06/11,social media,45
e38794,2021/06/12,news,49
e38802,2021/06/13,social media,15
e38811,2021/06/14,a book,39
e38819,2021/06/15,news,11
e38828,2021/06/16,social media,12
e38837,2021/06/17,a book,6
e38846,2021/06/18,news,7
e38854,2021/06/19,a book,17
e38864,2021/06/20,social media,48
e38872,2021/06/21,news,9
e38882,2021/06/22,social media,32
e38891,2021/06/23,social media,24
e38900,2021/06/24,news,17
e38908,2021/06/25,social media,38
e38917,2021/06/26,social media,33
e38925,2021/06/27,social media,49
e38934,2021/06/28,social media,48
e38942,2021/06/29,social media,24
e38952,2021/06/30,news,34
e38961,2021/07/01,news,6
e38969,2021/07/02,news,37
e38978,2021/07/03,news,32
e38987,2021/07/04,a book,31
e38997,2021/07/05,social media,52
e39004,2021/07/06,news,43
e39012,2021/07/07,a book,52
e39020,2021/07/08,news,10
e39029,2021/07/09,a book,54
e39039,2021/07/10,a book,23
e39048,2021/07/11,social media,20
e39055,2021/07/12,social media,36
e39064,2021/07/13,news,53
e39073,2021/07/14,social media,19
e39081,2021/07/15,social media,5
e39090,2021/07/16,news,26
e39098,2021/07/17,news,27
e39108,2021/07/18,social media,53
e39117,2021/07/19,a book,35
e39125,2021/07/20,news,50
e39134,2021/07/21,social media,31
e39144,2021/07/22,a book,8
e39153,2021/07/23,news,13
e39163,2021/07/24,news,34
e39170,2021/07/25,a book,21
e39178,2021/07/26,social media,43
e39187,2021/07/27,news,29
e39196,2021/07/28,a book,21
e39205,2021/07/29,a book,28
e39214,2021/07/30,news,42
e39222,2021/07/31,social media,9
e39232,2021/08/01,news,6
e39241,2021/08/02,social media,16
e39251,2021/08/03,a book,41
e39260,2021/08/04,social media,15
e39268,2021/08/05,social media,32
e39277,2021/08/06,social media,11
e39287,2021/08/07,a book,39
e39294,2021/08/08,a book,42
e39303,2021/08/09,a book,49
e39312,2021/08/10,a book,40
e39321,2021/08/11,social media,34
e39330,2021/08/12,news,53
e39339,2021/08/13,news,16
e39347,2021/08/14,social media,31
e39355,2021/08/15,social media,43
e39364,2021/08/16,news,49
e39374,2021/08/17,a book,32
e39384,2021/08/18,a book,15
e39392,2021/08/19,a book,38
e39400,2021/08/20,a book,26
e39408,2021/08/21,a book,10
e39417,2021/08/22,news,7
e39425,2021/08/23,a book,29
e39435,2021/08/24,social media,17
e39443,2021/08/25,a book,11
e39452,2021/08/26,news,26
e39462,2021/08/27,a book,35
e39470,2021/08/28,news,38
e39478,2021/08/29,news,25
e39487,2021/08/30,news,14
e39495,2021/08/31,social media,29
e39504,2021/09/01,a book,52
e39512,2021/09/02,social media,24
e39519,2021/09/03,social media,16
e39528,2021/09/04,social media,45
e39536,2021/09/05,a book,26
e39545,2021/09/06,a book,22
e39554,2021/09/07,social media,50
e39563,2021/09/08,a book,18
e39573,2021/09/09,news,14
e39582,2021/09/10,news,10
e39590,2021/09/11,news,11
e39597,2021/09/12,social media,53
e39605,2021/09/13,news,45
e39614,2021/09/14,social media,45
e39623,2021/09/15,a book,53
e39633,2021/09/16,a book,11
e39641,2021/09/17,news,42
e39648,2021/09/18,a book,41
e39658,2021/09/19,news,14
e39667,2021/09/20,news,12
e39677,2021/09/21,social media,11
e39684,2021/09/22,news,37
e39693,2021/09/23,social media,47
e39702,2021/09/24,news,51
e39711,2021/09/25,a book,31
e39720,2021/09/26,social media,39
e39729,2021/09/27,social media,23
e39738,2021/09/28,news,49
e39746,2021/09/29,news,25
e39755,2021/09/30,a book,46
e39764,2021/10/01,social media,34
e39774,2021/10/02,a book,10
e39783,2021/10/03,social media,39
e39793,2021/10/04,news,23
e39801,2021/10/05,news,33
e39810,2021/10/06,social media,42
e39819,2021/10/07,a book,45
e39828,2021/10/08,a book,40
e39838,2021/10/09,news,29
e39846,2021/10/10,a book,34
e39855,2021/10/11,a book,5
e39863,2021/10/12,social media,14
e39870,2021/10/13,a book,8
e39879,2021/10/14,social media,41
e39886,2021/10/15,a book,54
e39896,2021/10/16,social media,36
e39906,2021/10/17,a book,33
e39913,2021/10/18,a book,11
e39921,2021/10/19,a book,33
e39930,2021/10/20,social media,9
e39939,2021/10/21,news,47
e39949,2021/10/22,social media,30
e39957,2021/10/23,social media,32
e39966,2021/10/24,news,36
e39973,2021/10/25,social media,25
e39980,2021/10/26,a book,19
e39989,2021/10/27,social media,39
e39999,2021/10/28,a book,13
e40008,2021/10/29,news,50
e40017,2021/10/30,social media,39
e40025,2021/10/31,a book,45
e40034,2021/11/01,news,55
e40044,2021/11/02,news,16
e40052,2021/11/03,news,19
e40061,2021/11/04,news,29
e40069,2021/11/05,a book,44
e40078,2021/11/06,a book,9
e40087,2021/11/07,social media,38
e40095,2021/11/08,news,48
e40103,2021/11/09,news,50
e40113,2021/11/10,a book,43
e40123,2021/11/11,news,19
e40132,2021/11/12,news,46
e40140,2021/11/13,a book,53
e40148,2021/11/14,social media,27
e40156,2021/11/15,social media,8
e40164,2021/11/16,a book,22
e40173,2021/11/17,a book,8
e40182,2021/11/18,news,52
e40190,2021/11/19,social media,39
e40199,2021/11/20,a book,47
e40208,2021/11/21,news,33
e40217,2021/11/22,social media,42
e40225,2021/11/23,news,37
e40232,2021/11/24,news,28
e40241,2021/11/25,a book,14
e40248,2021/11/26,a book,33
e40258,2021/11/27,social media,32
e40267,2021/11/28,a book,45
e40275,2021/11/29,social media,50
e40284,2021/11/30,a book,25
e40292,2021/12/01,social media,12
e40300,2021/12/02,news,25
e40308,2021/12/03,news,18
e40317,2021/12/04,news,27
e40324,2021/12/05,social media,39
e40331,2021/12/06,a book,49
e40338,2021/12/07,a book,41
e40348,2021/12/08,a book,23
e40356,2021/12/09,social media,50
e40364,2021/12/10,news,16
e40372,2021/12/11,a book,31
e40382,2021/12/12,news,53
e40391,2021/12/13,news,12
e40401,2021/12/14,social media,52
e40410,2021/12/15,news,13
e40419,2021/12/16,news,37
e40428,2021/12/17,news,52
e40437,2021/12/18,news,31
e40447,2021/12/19,social media,37
e40456,2021/12/20,a book,6
e40465,2021/12/21,social media,7
e40472,2021/12/22,news,11
e40482,2021/12/23,a book,37
e40491,2021/12/24,news,55
e40500,2021/12/25,a book,29
e40508,2021/12/26,a book,42
e40516,2021/12/27,news,8
e40524,2021/12/28,a book,24
e40530,2021/12/29,a book,14
e40538,2021/12/30,a book,49
e40547,2021/12/31,a book,29
e40549,2022/01/01,social media,30
e40782,2022/01/01,news,27
e40790,2022/01/02,news,49
e40799,2022/01/03,news,27
e40809,2022/01/04,a book,41
e40816,2022/01/05,news,47
e40824,2022/01/06,a book,29
e40832,2022/01/07,news,55
e40840,2022/01/08,a book,44
e40849,2022/01/09,a book,25
e40858,2022/01/10,a book,25
e40866,2022/01/11,a book,22
e40875,2022/01/12,a book,10
e40883,2022/01/13,a book,25
e40892,2022/01/14,news,14
e40901,2022/01/15,social media,13
e40911,2022/01/16,news,49
e40920,2022/01/17,social media,5
e40929,2022/01/18,social media,15
e40938,2022/01/19,news,42
e40945,2022/01/20,a book,9
e40955,2022/01/21,social media,18
e40964,2022/01/22,news,14
e40972,2022/01/23,news,46
e40981,2022/01/24,news,49
e40989,2022/01/25,news,51
e40998,2022/01/26,news,46
e41006,2022/01/27,a book,35
e41015,2022/01/28,social media,31
e41025,2022/01/29,news,25
e41033,2022/01/30,news,27
e41042,2022/01/31,news,55
e41050,2022/02/01,a book,17
e41059,2022/02/02,a book,38
e41068,2022/02/03,social media,19
e41078,2022/02/04,news,53
e41087,2022/02/05,news,12
e41095,2022/02/06,a book,20
e41104,2022/02/07,news,10
e41112,2022/02/08,a book,32
e41121,2022/02/09,news,42
e41129,2022/02/10,social media,27
e41137,2022/02/11,social media,39
e41146,2022/02/12,social media,26
e41155,2022/02/13,social media,29
e41164,2022/02/14,social media,10
e41172,2022/02/15,social media,6
e41180,2022/02/16,social media,28
e41187,2022/02/17,a book,53
e41196,2022/02/18,social media,23
e41205,2022/02/19,social media,8
e41213,2022/02/20,news,5
e41222,2022/02/21,a book,35
e41231,2022/02/22,news,22
e41239,2022/02/23,a book,7
e41249,2022/02/24,a book,18
e41258,2022/02/25,social media,34
e41267,2022/02/26,a book,33
e41275,2022/02/27,a book,5
e41284,2022/02/28,news,17
e41294,2022/03/01,news,12
e41302,2022/03/02,news,17
e41312,2022/03/03,news,7
e41320,2022/03/04,a book,35
e41327,2022/03/05,a book,49
e41335,2022/03/06,news,7
e41343,2022/03/07,social media,9
e41351,2022/03/08,news,18
e41359,2022/03/09,news,33
e41368,2022/03/10,news,50
